StockCode,Month,Quantity,TotalSales
22651,2011-10,282,222.54
22651,2011-11,106,97.11999999999999
22651,2011-12,33,28.049999999999997
22652,2010-12,436,719.4
22652,2011-01,260,429.0
22652,2011-02,765,1182.25
22652,2011-03,292,481.8
22652,2011-04,320,528.0
22652,2011-05,521,819.65
22652,2011-06,287,473.55
22652,2011-07,437,721.05
22652,2011-08,300,495.0
22652,2011-09,412,683.0799999999999
22652,2011-10,795,1190.23
22652,2011-11,39,64.35
22653,2010-12,59,115.05
22653,2011-01,17,33.15
22653,2011-02,400,720.0
22653,2011-03,80,156.0
22653,2011-04,70,136.5
22653,2011-05,52,101.4
22653,2011-06,26,50.699999999999996
22653,2011-07,11,21.45
22653,2011-08,25,48.75
22653,2011-09,144,280.15999999999997
22653,2011-10,111,214.53
22653,2011-11,63,116.77
22653,2011-12,14,28.2
22654,2010-12,175,1001.25
22654,2011-01,33,196.35000000000002
22654,2011-02,162,843.9
22654,2011-03,243,1245.8500000000001
22654,2011-04,55,327.25
22654,2011-05,15,89.25
22654,2011-06,15,89.25
22654,2011-07,23,136.85000000000002
22654,2011-08,45,267.75
22654,2011-09,87,534.69
22654,2011-10,83,522.25
22654,2011-11,100,583.4
22654,2011-12,22,136.58
22655,2010-12,12,1840.0
22655,2011-01,14,1920.0
22655,2011-02,3,545.0
22655,2011-03,6,750.0
22655,2011-04,7,875.0
22655,2011-05,4,670.0
22655,2011-06,5,625.0
22655,2011-07,2,250.0
22655,2011-09,3,375.0
22655,2011-10,3,150.0
22655,2011-11,1,125.0
22656,2010-12,8,1000.0
22656,2011-01,1,125.0
22656,2011-02,2,250.0
22656,2011-03,7,1215.0
22656,2011-04,2,420.0
22656,2011-05,1,125.0
22656,2011-06,4,500.0
22656,2011-10,1,50.0
22659,2010-12,1452,2490.6
22659,2011-01,574,1020.9
22659,2011-02,767,1342.05
22659,2011-03,1735,3032.85
22659,2011-04,281,547.9499999999999
22659,2011-05,1468,2555.6
22659,2011-06,366,645.3
22659,2011-07,1177,2031.1499999999999
22659,2011-08,614,1067.6999999999998
22659,2011-09,1025,1778.9299999999998
22659,2011-10,655,1141.05
22659,2011-11,901,1547.9299999999998
22659,2011-12,79,151.21
22660,2010-12,13,103.35
22660,2011-01,8,63.6
22660,2011-02,16,127.2
22660,2011-03,10,79.5
22660,2011-04,25,186.75
22660,2011-05,16,115.2
22660,2011-06,8,56.400000000000006
22660,2011-07,5,39.75
22660,2011-08,15,107.25
22660,2011-09,122,616.1
22660,2011-10,14,110.82
22660,2011-11,63,464.11
22660,2011-12,12,87.3
22661,2010-12,233,182.45
22661,2011-01,301,238.95
22661,2011-02,231,183.35
22661,2011-03,438,352.8
22661,2011-04,312,248.3
22661,2011-05,584,444.4
22661,2011-06,680,526.0
22661,2011-07,335,271.75
22661,2011-08,704,543.8
22661,2011-09,315,263.85
22661,2011-10,473,364.61
22661,2011-11,390,332.28
22661,2011-12,89,75.65
22662,2010-12,209,344.84999999999997
22662,2011-01,170,280.5
22662,2011-02,583,901.9499999999999
22662,2011-03,675,1053.75
22662,2011-04,548,864.2
22662,2011-05,708,1128.2
22662,2011-06,379,605.35
22662,2011-07,754,1174.1
22662,2011-08,954,1478.1
22662,2011-09,644,1022.6
22662,2011-10,312,519.76
22662,2011-11,544,877.6
22662,2011-12,65,109.72999999999999
22663,2010-12,71,138.45
22663,2011-01,124,235.8
22663,2011-02,278,512.1
22663,2011-03,532,920.4
22663,2011-04,109,225.42000000000002
22663,2011-05,258,507.64000000000004
22663,2011-06,135,280.8
22663,2011-07,246,482.68
22663,2011-08,495,971.6
22663,2011-09,385,789.2
22663,2011-10,131,276.58
22663,2011-11,271,538.78
22663,2011-12,62,128.96
22664,2010-12,41,86.1
22664,2011-01,21,44.1
22664,2011-02,81,157.6
22664,2011-03,83,161.79999999999998
22664,2011-04,26,54.6
22664,2011-05,54,113.4
22664,2011-06,38,79.8
22664,2011-07,33,69.3
22664,2011-08,28,58.8
22664,2011-09,34,71.4
22664,2011-10,33,73.36
22664,2011-11,50,113.12
22664,2011-12,120,94.80000000000001
22665,2010-12,122,350.3
22665,2011-01,52,153.40000000000003
22665,2011-02,199,548.65
22665,2011-03,125,349.55
22665,2011-04,144,405.6
22665,2011-05,220,591.4000000000001
22665,2011-06,46,135.70000000000002
22665,2011-07,65,191.75000000000003
22665,2011-08,34,100.30000000000001
22665,2011-09,132,366.28000000000003
22665,2011-10,71,205.53
22665,2011-11,9,26.550000000000004
22666,2010-12,363,1003.6500000000001
22666,2011-01,331,928.45
22666,2011-02,456,1268.4
22666,2011-03,574,1597.3000000000002
22666,2011-04,327,945.4500000000002
22666,2011-05,564,1538.4
22666,2011-06,509,1371.95
22666,2011-07,734,2122.1000000000004
22666,2011-08,398,1181.1000000000001
22666,2011-09,1346,3939.7000000000003
22666,2011-10,367,1100.3700000000001
22666,2011-11,1035,2859.57
22666,2011-12,369,1002.83
22667,2010-12,278,800.9000000000001
22667,2011-01,141,406.35
22667,2011-02,282,803.1
22667,2011-03,268,747.4000000000001
22667,2011-04,41,111.35000000000001
22667,2011-06,141,415.95000000000005
22667,2011-07,479,1249.85
22667,2011-08,170,482.3
22667,2011-09,318,861.3
22667,2011-10,243,659.25
22667,2011-11,341,957.95
22667,2011-12,168,457.2
22668,2010-12,5,14.75
22668,2011-01,130,363.5
22668,2011-02,385,1015.7499999999999
22668,2011-03,225,623.75
22668,2011-04,221,591.9499999999999
22668,2011-05,193,549.35
22668,2011-06,118,348.1
22668,2011-07,158,446.1
22668,2011-08,83,244.85
22668,2011-09,250,677.5
22668,2011-10,126,360.21999999999997
22668,2011-11,60,179.84
22668,2011-12,11,32.45
22669,2010-12,41,120.95
22669,2011-01,126,351.7
22669,2011-02,105,289.75
22669,2011-03,42,123.9
22669,2011-04,90,265.5
22669,2011-05,87,256.65
22669,2011-06,84,247.8
22669,2011-07,59,174.05
22669,2011-08,43,126.85
22669,2011-09,127,374.65
22669,2011-10,114,316.3
22669,2011-11,79,233.05
22669,2011-12,30,88.5
22670,2010-12,129,161.25
22670,2011-01,149,183.97
22670,2011-02,109,133.97
22670,2011-03,151,188.75
22670,2011-04,139,173.75
22670,2011-05,113,141.25
22670,2011-06,94,117.5
22670,2011-07,140,175.0
22670,2011-08,215,268.75
22670,2011-09,152,190.0
22670,2011-10,118,147.5
22670,2011-11,137,177.3
22670,2011-12,108,135.0
22671,2010-12,40,65.99999999999999
22671,2011-01,14,23.099999999999998
22671,2011-02,45,74.24999999999999
22671,2011-03,40,66.0
22671,2011-04,159,243.14999999999998
22671,2011-05,79,130.35
22671,2011-06,31,51.14999999999999
22671,2011-07,298,453.29999999999995
22671,2011-08,97,160.04999999999998
22671,2011-09,37,62.68999999999999
22671,2011-10,43,70.94999999999999
22671,2011-11,28,51.12
22671,2011-12,8,13.2
22672,2010-12,40,66.0
22672,2011-01,33,54.44999999999999
22672,2011-02,117,193.04999999999998
22672,2011-03,87,143.54999999999998
22672,2011-04,256,403.19999999999993
22672,2011-05,119,196.34999999999997
22672,2011-06,87,143.54999999999998
22672,2011-07,270,407.09999999999997
22672,2011-08,138,227.69999999999996
22672,2011-09,30,49.5
22672,2011-10,93,153.45
22672,2011-11,69,118.76999999999998
22672,2011-12,43,70.94999999999999
22673,2010-12,37,46.25
22673,2011-01,33,38.97
22673,2011-02,37,46.25
22673,2011-03,55,68.75
22673,2011-04,133,161.69
22673,2011-05,89,111.25
22673,2011-06,76,95.0
22673,2011-07,76,95.0
22673,2011-08,79,98.75
22673,2011-09,73,91.25
22673,2011-10,30,39.92
22673,2011-11,31,38.75
22673,2011-12,23,28.75
22674,2010-12,76,95.0
22674,2011-01,85,106.25
22674,2011-02,88,107.72
22674,2011-03,59,73.75
22674,2011-04,133,166.25
22674,2011-05,112,140.0
22674,2011-06,167,190.51
22674,2011-07,249,274.77
22674,2011-08,147,183.75
22674,2011-09,21,26.25
22674,2011-10,66,82.5
22674,2011-11,58,73.71000000000001
22674,2011-12,13,16.25
22675,2010-12,36,45.0
22675,2011-01,54,65.22
22675,2011-02,103,128.75
22675,2011-03,61,76.25
22675,2011-04,217,253.01
22675,2011-05,39,48.75
22675,2011-06,94,117.5
22675,2011-07,271,302.27
22675,2011-08,122,152.5
22675,2011-09,26,32.5
22675,2011-10,56,76.05
22675,2011-11,40,53.629999999999995
22675,2011-12,57,72.46000000000001
22676,2010-12,31,38.75
22676,2011-01,46,57.5
22676,2011-02,88,110.0
22676,2011-03,96,120.0
22676,2011-04,61,76.25
22676,2011-05,63,78.75
22676,2011-06,91,113.75
22676,2011-07,43,53.75
22676,2011-08,150,187.5
22676,2011-09,73,92.46
22676,2011-10,125,156.25
22676,2011-11,133,169.88
22676,2011-12,40,48.8
22677,2010-12,25,31.25
22677,2011-01,39,48.75
22677,2011-02,94,117.5
22677,2011-03,84,105.0
22677,2011-04,58,72.5
22677,2011-05,35,43.75
22677,2011-06,69,86.25
22677,2011-07,37,46.25
22677,2011-08,134,167.5
22677,2011-09,72,91.21
22677,2011-10,119,148.75
22677,2011-11,77,96.25
22677,2011-12,31,37.55
22678,2010-12,24,30.0
22678,2011-01,37,46.25
22678,2011-02,70,87.5
22678,2011-03,77,96.25
22678,2011-04,40,50.0
22678,2011-05,52,65.0
22678,2011-06,68,85.0
22678,2011-07,22,27.5
22678,2011-08,120,150.0
22678,2011-09,51,64.96
22678,2011-10,103,128.75
22678,2011-11,53,66.25
22678,2011-12,34,43.72
22679,2010-12,22,27.5
22679,2011-01,38,47.5
22679,2011-02,78,97.5
22679,2011-03,61,76.25
22679,2011-04,45,56.25
22679,2011-05,26,32.5
22679,2011-06,64,80.0
22679,2011-07,12,15.0
22679,2011-08,111,138.75
22679,2011-09,27,34.96
22679,2011-10,91,113.75
22679,2011-11,55,69.96
22679,2011-12,17,20.65
22680,2010-12,45,56.25
22680,2011-01,32,40.0
22680,2011-02,88,110.0
22680,2011-03,73,91.25
22680,2011-04,46,57.5
22680,2011-05,37,46.25
22680,2011-06,68,85.0
22680,2011-07,21,26.25
22680,2011-08,93,116.25
22680,2011-09,31,39.96
22680,2011-10,92,115.0
22680,2011-11,97,122.46000000000001
22680,2011-12,22,26.299999999999997
22681,2010-12,27,33.75
22681,2011-01,24,30.0
22681,2011-02,83,103.75
22681,2011-03,50,62.5
22681,2011-04,44,55.0
22681,2011-05,42,52.5
22681,2011-06,54,67.5
22681,2011-07,22,27.5
22681,2011-08,92,115.0
22681,2011-09,29,37.46
22681,2011-10,57,71.25
22681,2011-11,92,115.0
22681,2011-12,11,14.36
22682,2010-12,20,25.0
22682,2011-01,29,36.25
22682,2011-02,63,78.75
22682,2011-03,73,91.25
22682,2011-04,45,56.25
22682,2011-05,33,41.25
22682,2011-06,58,72.5
22682,2011-07,24,30.0
22682,2011-08,82,102.5
22682,2011-09,24,31.21
22682,2011-10,69,86.25
22682,2011-11,66,82.5
22682,2011-12,32,39.4
22683,2010-12,23,28.75
22683,2011-01,24,30.0
22683,2011-02,76,95.0
22683,2011-03,70,87.5
22683,2011-04,41,51.25
22683,2011-05,42,52.5
22683,2011-06,43,53.75
22683,2011-07,21,26.25
22683,2011-08,78,97.5
22683,2011-09,26,33.71
22683,2011-10,76,95.0
22683,2011-11,45,57.46
22683,2011-12,10,11.899999999999999
22684,2010-12,3,3.75
22684,2011-01,29,36.25
22684,2011-02,60,75.0
22684,2011-03,53,66.25
22684,2011-04,40,50.0
22684,2011-05,42,52.5
22684,2011-06,34,42.5
22684,2011-07,12,15.0
22684,2011-08,81,101.25
22684,2011-09,23,28.75
22684,2011-10,36,45.0
22684,2011-11,41,51.25
22684,2011-12,10,11.899999999999999
22685,2010-12,22,27.5
22685,2011-01,36,45.0
22685,2011-02,62,77.5
22685,2011-03,82,102.5
22685,2011-04,42,52.5
22685,2011-05,28,35.0
22685,2011-06,49,61.25
22685,2011-07,32,40.0
22685,2011-08,76,95.0
22685,2011-09,27,33.75
22685,2011-10,24,30.0
22685,2011-11,53,66.25
22685,2011-12,10,11.899999999999999
22686,2010-12,24,30.0
22686,2011-01,5,6.25
22686,2011-02,93,116.25
22686,2011-03,10,12.5
22686,2011-04,37,46.25
22686,2011-05,50,62.5
22686,2011-06,50,62.5
22686,2011-07,14,17.5
22686,2011-08,181,208.01
22686,2011-09,22,27.5
22686,2011-10,205,219.77
22686,2011-11,46,58.71
22686,2011-12,122,129.46
22687,2011-06,4,31.8
22687,2011-08,40,294.0
22687,2011-09,511,2491.61
22687,2011-10,1,8.25
22687,2011-11,8,99.52
22687,2011-12,4,66.52
22688,2010-12,35,251.85
22688,2011-01,1,7.95
22688,2011-08,14,99.30000000000001
22688,2011-09,636,2959.9
22688,2011-10,3,24.75
22688,2011-11,10,90.03999999999999
22688,2011-12,1,8.25
22689,2010-12,15,119.25
22689,2011-07,17,123.15
22689,2011-08,59,446.05
22689,2011-09,306,1718.24
22689,2011-10,167,1394.67
22689,2011-11,50,539.0799999999999
22690,2010-12,30,226.5
22690,2011-01,35,266.25
22690,2011-02,81,595.95
22690,2011-03,68,504.6
22690,2011-04,57,429.15000000000003
22690,2011-05,178,1042.1
22690,2011-06,551,2670.25
22690,2011-07,92,659.4
22690,2011-08,61,473.95
22690,2011-09,268,1391.3
22690,2011-10,76,598.24
22690,2011-11,72,558.9
22690,2011-12,28,219.3
22691,2010-12,1,7.95
22691,2011-02,25,179.54999999999998
22691,2011-03,34,246.3
22691,2011-04,19,151.05
22691,2011-05,22,162.9
22691,2011-06,13,103.35
22691,2011-07,16,127.2
22691,2011-08,24,190.8
22691,2011-09,136,669.9
22691,2011-10,13,114.78999999999999
22691,2011-11,31,232.35
22691,2011-12,10,82.5
22692,2010-12,21,166.95
22692,2011-01,135,953.25
22692,2011-02,124,925.8
22692,2011-03,118,866.1
22692,2011-04,66,512.7
22692,2011-05,119,862.05
22692,2011-06,45,345.75
22692,2011-07,101,742.95
22692,2011-08,106,794.7
22692,2011-09,376,1965.3000000000002
22692,2011-10,88,708.34
22692,2011-11,62,483.94
22692,2011-12,17,140.25
22693,2010-12,2616,2507.76
22693,2011-01,456,551.76
22693,2011-02,3795,3799.11
22693,2011-03,624,752.64
22693,2011-04,2592,2875.2000000000003
22693,2011-05,792,990.0
22693,2011-06,1128,1185.3600000000001
22693,2011-07,1032,1065.3600000000001
22693,2011-08,312,390.0
22693,2011-09,408,510.0
22693,2011-10,889,1074.77
22693,2011-11,1056,1260.72
22693,2011-12,240,263.52
22694,2010-12,270,567.0
22694,2011-01,7,14.7
22694,2011-02,37,77.7
22694,2011-03,19,39.900000000000006
22694,2011-04,56,117.60000000000001
22694,2011-05,37,77.7
22694,2011-06,46,96.6
22694,2011-07,23,48.300000000000004
22694,2011-08,46,96.60000000000001
22694,2011-09,252,511.20000000000005
22694,2011-10,209,438.90000000000003
22694,2011-11,565,1156.5
22694,2011-12,45,94.5
22695,2010-12,41,59.449999999999996
22695,2011-01,16,23.2
22695,2011-02,2,2.9
22695,2011-03,15,21.75
22695,2011-04,18,26.099999999999998
22695,2011-05,22,31.9
22695,2011-06,2,2.9
22695,2011-08,2,2.9
22695,2011-09,116,156.2
22695,2011-10,158,219.5
22695,2011-11,97,146.17
22695,2011-12,206,157.9
22696,2010-12,79,154.04999999999998
22696,2011-01,59,100.64999999999999
22696,2011-02,14,27.299999999999997
22696,2011-03,8,15.6
22696,2011-04,24,46.8
22696,2011-05,12,23.4
22696,2011-06,2,3.9
22696,2011-07,1,1.95
22696,2011-08,61,104.54999999999998
22696,2011-09,154,282.3
22696,2011-10,139,258.83
22696,2011-11,124,254.88
22696,2011-12,17,33.15
22697,2010-12,359,982.25
22697,2011-01,292,811.0
22697,2011-02,552,1522.8000000000002
22697,2011-03,423,1209.45
22697,2011-04,469,1306.75
22697,2011-05,609,1700.5500000000002
22697,2011-06,581,1588.75
22697,2011-07,616,1662.8
22697,2011-08,492,1355.4
22697,2011-09,759,2091.57
22697,2011-10,592,1656.24
22697,2011-11,419,1192.65
22697,2011-12,267,726.13
22698,2010-12,5,14.75
22698,2011-02,619,1706.0500000000002
22698,2011-03,297,876.1500000000001
22698,2011-04,456,1268.4
22698,2011-05,567,1595.8500000000001
22698,2011-06,442,1201.9
22698,2011-07,639,1707.45
22698,2011-08,454,1252.9
22698,2011-09,702,1926.9
22698,2011-10,587,1599.01
22698,2011-11,374,1062.74
22698,2011-12,201,557.39
22699,2010-12,398,1087.7
22699,2011-01,461,1259.15
22699,2011-02,619,1706.0500000000002
22699,2011-03,740,2021.8
22699,2011-04,554,1547.9
22699,2011-05,765,2139.15
22699,2011-06,1409,3708.55
22699,2011-07,1106,2913.5
22699,2011-08,544,1508.8
22699,2011-09,931,2534.17
22699,2011-10,829,2265.91
22699,2011-11,521,1472.5900000000001
22699,2011-12,255,700.33
22700,2010-12,153,148.95
22700,2011-01,205,253.69
22700,2011-02,72,61.199999999999996
22700,2011-03,5,14.75
22700,2011-04,16,47.2
22700,2011-05,731,2023.49
22700,2011-06,6,17.700000000000003
22700,2011-07,2,5.9
22700,2011-08,1,2.95
22700,2011-10,3,8.850000000000001
22701,2010-12,73,64.14999999999999
22701,2011-01,47,89.99000000000001
22701,2011-02,72,61.199999999999996
22701,2011-03,23,67.85000000000001
22701,2011-04,7,20.650000000000002
22701,2011-05,121,163.26999999999998
22701,2011-06,3,8.850000000000001
22701,2011-07,7,20.650000000000002
22701,2011-08,10,29.500000000000004
22701,2011-09,3,7.87
22701,2011-10,3,8.36
22701,2011-11,8,22.62
22701,2011-12,59,48.28
22702,2010-12,171,115.50000000000001
22702,2011-01,73,85.5
22702,2011-02,54,53.4
22702,2011-03,26,61.8
22702,2011-04,19,39.900000000000006
22702,2011-05,962,2196.6
22702,2011-06,11,23.1
22702,2011-07,4,8.4
22702,2011-08,20,42.00000000000001
22702,2011-09,6,12.600000000000001
22702,2011-10,7,14.700000000000001
22702,2011-11,4,8.4
22703,2010-12,1,2.1
22703,2011-01,46,105.60000000000001
22703,2011-02,7,14.700000000000001
22703,2011-03,8,16.8
22703,2011-04,4,8.4
22703,2011-06,1,2.1
22703,2011-07,7,14.700000000000001
22703,2011-08,8,16.8
22703,2011-09,2,3.26
22703,2011-10,8,14.45
22703,2011-11,5,8.62
22703,2011-12,71,41.89
22704,2010-12,200,84.0
22704,2011-01,400,168.0
22704,2011-02,300,126.0
22704,2011-03,350,147.0
22704,2011-04,150,63.0
22704,2011-05,550,215.0
22704,2011-06,875,335.5
22704,2011-07,500,210.0
22704,2011-08,425,178.5
22704,2011-09,425,178.5
22704,2011-10,550,231.0
22704,2011-11,350,147.0
22704,2011-12,200,84.0
22705,2010-12,125,52.5
22705,2011-01,100,42.0
22705,2011-02,75,31.5
22705,2011-03,75,31.5
22705,2011-04,50,21.0
22705,2011-05,250,105.0
22705,2011-06,275,115.5
22705,2011-07,175,73.5
22705,2011-08,200,84.0
22705,2011-09,200,84.0
22705,2011-10,225,94.5
22705,2011-11,100,42.0
22705,2011-12,50,21.0
22706,2010-12,125,52.5
22706,2011-01,100,42.0
22706,2011-02,100,42.0
22706,2011-03,75,31.5
22706,2011-04,150,63.0
22706,2011-05,200,84.0
22706,2011-06,300,126.0
22706,2011-07,475,183.5
22706,2011-08,50,21.0
22706,2011-09,150,63.0
22706,2011-10,200,84.0
22706,2011-11,25,10.5
22706,2011-12,100,42.0
22707,2010-12,25,10.5
22707,2011-01,75,31.5
22707,2011-02,25,10.5
22707,2011-03,75,31.5
22707,2011-04,125,52.5
22707,2011-05,175,73.5
22707,2011-06,75,31.5
22707,2011-07,200,84.0
22707,2011-08,75,31.5
22707,2011-09,75,31.5
22707,2011-10,100,42.0
22707,2011-11,200,84.0
22707,2011-12,25,10.5
22708,2010-12,100,42.0
22708,2011-01,125,52.5
22708,2011-02,225,94.5
22708,2011-03,375,141.5
22708,2011-04,125,52.5
22708,2011-05,175,73.5
22708,2011-06,225,94.5
22708,2011-07,200,84.0
22708,2011-08,200,84.0
22708,2011-09,225,94.5
22708,2011-10,325,136.5
22708,2011-11,375,157.5
22708,2011-12,100,42.0
22709,2011-01,100,42.0
22709,2011-02,75,31.5
22709,2011-03,50,21.0
22709,2011-04,100,42.0
22709,2011-05,100,42.0
22709,2011-06,275,99.5
22709,2011-07,125,52.5
22709,2011-08,100,42.0
22709,2011-09,275,103.5
22709,2011-10,100,42.0
22709,2011-12,25,10.5
22710,2010-12,150,63.0
22710,2011-01,725,272.5
22710,2011-02,350,131.0
22710,2011-03,250,105.0
22710,2011-04,475,183.5
22710,2011-05,225,94.5
22710,2011-06,325,120.5
22710,2011-07,150,63.0
22710,2011-08,225,94.5
22710,2011-09,250,105.0
22710,2011-10,950,363.0
22710,2011-11,275,115.5
22710,2011-12,75,31.5
22711,2010-12,50,21.0
22711,2011-01,275,115.5
22711,2011-02,150,63.0
22711,2011-03,275,115.5
22711,2011-04,202,84.84
22711,2011-05,375,157.5
22711,2011-06,150,63.0
22711,2011-07,425,162.5
22711,2011-08,100,42.0
22711,2011-09,225,94.5
22711,2011-10,375,157.5
22711,2011-11,150,63.0
22711,2011-12,100,42.0
22712,2010-12,72,30.24
22712,2011-02,12,5.04
22712,2011-03,200,75.36
22712,2011-04,228,95.76
22712,2011-05,876,337.68
22712,2011-06,660,255.6
22712,2011-07,228,95.76
22712,2011-08,468,183.6
22712,2011-09,493,198.83
22712,2011-10,426,172.74
22712,2011-11,379,166.97
22712,2011-12,277,103.78999999999999
22713,2010-12,156,65.52
22713,2011-01,144,60.480000000000004
22713,2011-02,360,138.96
22713,2011-03,276,107.28
22713,2011-04,328,132.48
22713,2011-05,543,210.06
22713,2011-06,172,72.24
22713,2011-07,168,65.52
22713,2011-08,156,65.52
22713,2011-09,218,92.38
22713,2011-10,620,231.11999999999998
22713,2011-11,120,50.4
22713,2011-12,48,20.16
22714,2010-12,48,20.16
22714,2011-01,396,149.04
22714,2011-02,252,97.2
22714,2011-03,420,159.12
22714,2011-04,229,91.86
22714,2011-05,253,101.94
22714,2011-06,372,151.92
22714,2011-07,204,85.68
22714,2011-08,84,35.28
22714,2011-09,192,80.64
22714,2011-10,252,101.52
22714,2011-11,641,240.45
22714,2011-12,24,10.08
22715,2011-01,180,71.28
22715,2011-02,120,50.4
22715,2011-03,228,87.11999999999999
22715,2011-04,120,50.4
22715,2011-05,96,40.32
22715,2011-06,180,75.6
22715,2011-07,156,65.52
22715,2011-08,168,70.56
22715,2011-09,204,81.36
22715,2011-10,48,20.16
22715,2011-11,6,2.52
22716,2010-12,156,65.52
22716,2011-01,264,106.56
22716,2011-02,384,148.32
22716,2011-03,228,95.76
22716,2011-04,264,110.88
22716,2011-05,252,105.84
22716,2011-06,241,101.22
22716,2011-07,252,105.84
22716,2011-08,264,106.56
22716,2011-09,288,120.96
22716,2011-10,312,126.72
22716,2011-11,98,41.98
22716,2011-12,85,36.11
22717,2010-12,36,15.120000000000001
22717,2011-01,140,58.8
22717,2011-02,34,14.280000000000001
22717,2011-03,144,56.16
22717,2011-04,96,40.32
22717,2011-05,108,45.36
22717,2011-06,84,35.28
22717,2011-07,120,50.4
22717,2011-08,144,60.480000000000004
22717,2011-09,120,50.4
22717,2011-10,60,25.2
22717,2011-11,84,35.28
22718,2010-12,168,66.24
22718,2011-01,180,75.6
22718,2011-02,108,45.36
22718,2011-03,192,76.32
22718,2011-04,72,30.24
22718,2011-05,144,60.480000000000004
22718,2011-06,120,50.4
22718,2011-07,36,15.120000000000001
22718,2011-08,132,55.44
22718,2011-09,204,85.68
22718,2011-10,84,35.28
22718,2011-11,108,45.36
22718,2011-12,12,5.04
22719,2010-12,41,44.410000000000004
22719,2011-01,74,78.82000000000001
22719,2011-02,126,134.7
22719,2011-03,102,113.82000000000001
22719,2011-04,120,136.32
22720,2010-12,212,1011.6
22720,2011-01,1078,4899.3
22720,2011-02,661,3078.75
22720,2011-03,754,3614.7000000000003
22720,2011-04,48,237.60000000000002
22720,2011-05,1,4.95
22720,2011-06,815,3667.4500000000003
22720,2011-07,480,2336.8
22720,2011-08,583,2782.4100000000003
22720,2011-09,1207,5902.53
22720,2011-10,568,2791.1200000000003
22720,2011-11,484,2364.04
22720,2011-12,129,656.5500000000001
22721,2010-12,33,163.35000000000002
22721,2011-01,133,647.85
22721,2011-02,165,732.75
22721,2011-03,53,262.35
22721,2011-04,54,250.5
22721,2011-05,88,418.8
22721,2011-06,38,188.10000000000002
22721,2011-07,45,214.35000000000002
22721,2011-08,16,79.2
22721,2011-09,30,154.34
22721,2011-10,45,240.27
22721,2011-11,43,230.37
22721,2011-12,167,367.49
22722,2010-12,223,826.85
22722,2011-01,724,2631.8
22722,2011-02,508,1916.6000000000001
22722,2011-03,493,1911.3500000000001
22722,2011-04,324,1231.8000000000002
22722,2011-05,334,1283.3000000000002
22722,2011-06,264,910.8000000000001
22722,2011-08,222,939.9000000000001
22722,2011-09,1106,4564.3
22722,2011-10,810,2911.5
22722,2011-11,287,1097.65
22722,2011-12,77,304.15000000000003
22723,2010-12,44,173.8
22723,2011-01,201,757.95
22723,2011-02,191,694.45
22723,2011-03,83,327.85
22723,2011-04,55,217.25
22723,2011-05,77,304.15000000000003
22723,2011-06,43,169.85
22723,2011-07,61,228.95000000000002
22723,2011-08,108,390.6
22723,2011-09,17,67.15
22723,2011-10,19,75.05000000000001
22723,2011-11,35,142.59
22723,2011-12,125,156.25
22725,2010-12,94,352.5
22725,2011-01,62,232.5
22725,2011-02,149,522.75
22725,2011-03,87,326.25
22725,2011-04,123,461.25
22725,2011-05,70,262.5
22725,2011-06,136,510.0
22725,2011-07,120,450.0
22725,2011-08,108,405.0
22725,2011-09,166,626.21
22725,2011-10,356,1288.42
22725,2011-11,225,836.88
22725,2011-12,80,300.0
22726,2010-12,418,1567.5
22726,2011-01,212,795.0
22726,2011-02,214,802.5
22726,2011-03,250,937.5
22726,2011-04,445,1560.75
22726,2011-06,529,1983.75
22726,2011-07,363,1361.25
22726,2011-08,600,2178.0
22726,2011-09,615,2314.22
22726,2011-10,934,3351.85
22726,2011-11,760,2858.52
22726,2011-12,301,1169.56
22727,2010-12,437,1638.75
22727,2011-01,288,1067.04
22727,2011-02,321,1167.75
22727,2011-03,236,885.0
22727,2011-04,831,2936.25
22727,2011-05,309,1158.75
22727,2011-06,363,1339.65
22727,2011-07,223,836.25
22727,2011-08,720,2556.0
22727,2011-09,642,2381.19
22727,2011-10,1082,3845.21
22727,2011-11,786,2919.47
22727,2011-12,983,3193.8900000000003
22728,2010-12,296,1110.0
22728,2011-01,145,533.67
22728,2011-02,224,804.0
22728,2011-03,134,502.5
22728,2011-04,674,2347.5
22728,2011-05,162,607.5
22728,2011-06,268,987.0
22728,2011-07,143,536.25
22728,2011-08,825,3023.01
22728,2011-09,437,1628.17
22728,2011-10,1054,3818.43
22728,2011-11,509,1912.97
22728,2011-12,203,758.09
22729,2010-12,168,630.0
22729,2011-01,104,390.0
22729,2011-02,77,288.75
22729,2011-03,119,446.25
22729,2011-04,484,1707.0
22729,2011-05,219,821.25
22729,2011-06,162,607.5
22729,2011-07,170,637.5
22729,2011-08,284,1029.0
22729,2011-09,264,979.42
22729,2011-10,131,458.96
22730,2010-12,203,761.25
22730,2011-01,103,386.25
22730,2011-02,137,495.75
22730,2011-03,98,367.5
22730,2011-04,81,303.75
22730,2011-05,133,498.75
22730,2011-06,150,558.9
22730,2011-07,129,483.75
22730,2011-08,405,1601.25
22730,2011-09,307,1131.81
22730,2011-10,486,1813.38
22730,2011-11,403,1534.52
22730,2011-12,93,348.75
22731,2010-12,98,122.5
22731,2011-07,57,71.25
22731,2011-08,58,72.5
22731,2011-09,262,310.61
22731,2011-10,397,504.72
22731,2011-11,167,228.11
22731,2011-12,36,52.26
22732,2010-12,86,107.5
22732,2011-07,55,68.75
